epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,793.597,0.03421,0.91374,1.09432,0.85943,0.86934,0.91511,0.59834,0.02869,0.61927,0.95917,0.00225573,0.00225573,0.00225573
87,803.459,0.03382,0.91669,1.09035,0.76161,0.57185,0.69386,0.38066,0.03322,0.80721,1.00018,0.0022365,0.0022365,0.0022365
88,811.36,0.03623,1.07613,1.13949,0.75296,0.73536,0.8054,0.48864,0.03844,0.75664,0.98171,0.00221728,0.00221728,0.00221728
89,820.87,0.03419,0.93248,1.0985,0.90288,0.83803,0.92952,0.61587,0.02766,0.55765,0.9431,0.00219805,0.00219805,0.00219805
90,830.547,0.03561,1.01316,1.11964,0.84186,0.8189,0.88915,0.57109,0.03056,0.67073,0.96876,0.00217882,0.00217882,0.00217882
91,838.741,0.03534,0.97259,1.1486,0.88155,0.77129,0.87074,0.55992,0.03072,0.67338,0.96426,0.0021596,0.0021596,0.0021596
92,848.758,0.03615,1.07942,1.15771,0.83741,0.86603,0.91801,0.60923,0.02779,0.58251,0.94253,0.00214037,0.00214037,0.00214037
93,858.374,0.03535,1.0039,1.12715,0.66915,0.36371,0.39392,0.23404,0.03116,1.19508,1.01936,0.00212114,0.00212114,0.00212114
94,866.609,0.03558,1.01409,1.1395,0.7174,0.54789,0.64002,0.39337,0.034,0.98347,1.02068,0.00210192,0.00210192,0.00210192
95,876.554,0.03488,0.90214,1.08705,0.86214,0.89721,0.94156,0.63859,0.02942,0.56904,0.9447,0.00208269,0.00208269,0.00208269
96,886.313,0.03602,1.01777,1.1632,0.76999,0.64109,0.77277,0.48091,0.03081,0.71317,0.98173,0.00206346,0.00206346,0.00206346
97,894.868,0.03541,0.94921,1.09951,0.84869,0.727,0.84877,0.54666,0.0288,0.6613,0.97568,0.00204424,0.00204424,0.00204424
98,904.793,0.03367,0.90988,1.0749,0.89722,0.66796,0.84793,0.53414,0.0292,0.67591,0.96308,0.00202501,0.00202501,0.00202501
99,913.716,0.03425,0.9125,1.07714,0.90987,0.79104,0.91802,0.62146,0.02552,0.56797,0.93357,0.00200578,0.00200578,0.00200578
100,922.788,0.03389,0.91724,1.08519,0.87008,0.68136,0.80822,0.50045,0.03011,0.74779,0.97233,0.00198656,0.00198656,0.00198656
101,932.308,0.03423,0.92958,1.0969,0.85148,0.70639,0.82939,0.54463,0.02768,0.74486,0.96086,0.00196733,0.00196733,0.00196733
102,940.115,0.0339,0.91578,1.08266,0.78791,0.57559,0.70389,0.42671,0.0326,0.81686,1.00072,0.0019481,0.0019481,0.0019481
103,949.848,0.03387,0.91739,1.08634,0.88338,0.90055,0.95105,0.6435,0.02691,0.57544,0.93478,0.00192888,0.00192888,0.00192888
104,959.486,0.03448,0.99523,1.11124,0.78392,0.74076,0.78271,0.50554,0.02849,0.69295,0.94325,0.00190965,0.00190965,0.00190965
105,967.729,0.03538,0.93857,1.11593,0.90102,0.87983,0.9321,0.63706,0.02722,0.57206,0.94044,0.00189042,0.00189042,0.00189042
106,977.317,0.03363,0.9194,1.0944,0.90503,0.73286,0.82633,0.50677,0.03172,0.75775,0.99104,0.0018712,0.0018712,0.0018712
107,986.44,0.03406,0.89661,1.08617,0.86822,0.74904,0.86989,0.55385,0.02924,0.6982,0.96174,0.00185197,0.00185197,0.00185197
108,995.057,0.03271,0.88729,1.08604,0.86103,0.75666,0.86137,0.55532,0.02737,0.67305,0.95416,0.00183274,0.00183274,0.00183274
109,1004.78,0.03414,0.9227,1.09516,0.8218,0.86394,0.90564,0.60733,0.02618,0.57631,0.94935,0.00181351,0.00181351,0.00181351
110,1013.68,0.03388,0.90411,1.08542,0.8664,0.79858,0.88121,0.55293,0.02924,0.67197,0.96414,0.00179429,0.00179429,0.00179429
111,1022.55,0.03352,0.96447,1.10526,0.86935,0.78923,0.875,0.57403,0.02768,0.65025,0.95349,0.00177506,0.00177506,0.00177506
112,1032.5,0.03373,0.98401,1.11391,0.84399,0.58475,0.69245,0.41582,0.03045,0.78798,0.98693,0.00175583,0.00175583,0.00175583
113,1041.13,0.03344,0.90355,1.08369,0.90506,0.77855,0.89341,0.60027,0.02692,0.64219,0.94422,0.00173661,0.00173661,0.00173661
114,1050.83,0.03384,0.91089,1.09901,0.87318,0.94147,0.95083,0.64686,0.02732,0.55863,0.9446,0.00171738,0.00171738,0.00171738
115,1060.72,0.0341,0.92832,1.09438,0.93011,0.89602,0.96709,0.66209,0.02495,0.51455,0.93152,0.00169815,0.00169815,0.00169815
116,1069.11,0.03393,0.88768,1.09099,0.91422,0.84257,0.92494,0.61766,0.02778,0.596,0.94661,0.00167893,0.00167893,0.00167893
117,1079.04,0.03435,0.97144,1.1007,0.84358,0.82911,0.90684,0.56995,0.03005,0.62486,0.97977,0.0016597,0.0016597,0.0016597
118,1088.85,0.03381,0.93062,1.09026,0.93162,0.85888,0.96415,0.66072,0.02768,0.569,0.93996,0.00164047,0.00164047,0.00164047
119,1097.07,0.03218,0.86616,1.0709,0.83324,0.80574,0.89835,0.58145,0.02693,0.56707,0.93861,0.00162125,0.00162125,0.00162125
120,1107.16,0.03483,0.99223,1.11452,0.91266,0.90177,0.96354,0.64931,0.02949,0.55223,0.93426,0.00160202,0.00160202,0.00160202
121,1116.73,0.03379,0.86531,1.05868,0.85265,0.90313,0.93198,0.62581,0.0285,0.57939,0.9264,0.00158279,0.00158279,0.00158279
122,1124.91,0.03233,0.88976,1.10114,0.74571,0.36239,0.54849,0.36245,0.03248,1.14626,1.04805,0.00156357,0.00156357,0.00156357
123,1134.68,0.03271,0.85381,1.04836,0.91794,0.90052,0.95699,0.66541,0.02607,0.51746,0.9353,0.00154434,0.00154434,0.00154434
124,1144.29,0.03245,0.87103,1.07313,0.85062,0.68854,0.80718,0.4828,0.02993,0.72686,0.98796,0.00152511,0.00152511,0.00152511
125,1152.56,0.03371,0.86192,1.09097,0.86394,0.9004,0.95143,0.65401,0.0281,0.56027,0.93679,0.00150589,0.00150589,0.00150589
126,1162.26,0.03271,0.86375,1.06681,0.87265,0.86373,0.92535,0.61659,0.02776,0.60229,0.94606,0.00148666,0.00148666,0.00148666
127,1170.6,0.0321,0.85436,1.07054,0.91055,0.93666,0.96557,0.665,0.02527,0.4966,0.91511,0.00146743,0.00146743,0.00146743
128,1179.93,0.03266,0.8634,1.09149,0.87321,0.76229,0.86984,0.56982,0.0278,0.62222,0.94073,0.00144821,0.00144821,0.00144821
129,1189.62,0.03337,0.88932,1.0738,0.89019,0.80318,0.92159,0.59332,0.03074,0.58927,0.95864,0.00142898,0.00142898,0.00142898
130,1197.51,0.03204,0.82959,1.06842,0.91646,0.81345,0.93543,0.60292,0.02903,0.55487,0.94289,0.00140975,0.00140975,0.00140975
131,1207.19,0.0318,0.868,1.08585,0.80628,0.73921,0.83112,0.54056,0.02842,0.59579,0.9284,0.00139053,0.00139053,0.00139053
132,1216.56,0.03247,0.88758,1.10745,0.91587,0.92117,0.97973,0.70005,0.02729,0.49779,0.91176,0.0013713,0.0013713,0.0013713
133,1224.85,0.03277,0.86966,1.08266,0.89776,0.85544,0.94439,0.63964,0.02941,0.58417,0.93903,0.00135207,0.00135207,0.00135207
134,1234.66,0.034,0.94974,1.09947,0.87082,0.94209,0.96316,0.65251,0.02637,0.49443,0.92372,0.00133285,0.00133285,0.00133285
135,1243.51,0.03282,0.89132,1.08856,0.89195,0.91129,0.97029,0.6776,0.02715,0.49375,0.91991,0.00131362,0.00131362,0.00131362
136,1252.49,0.03249,0.82361,1.04914,0.90296,0.88973,0.9577,0.66778,0.02664,0.51595,0.91646,0.00129439,0.00129439,0.00129439
137,1262.57,0.0323,0.88633,1.08226,0.89968,0.86377,0.94918,0.66115,0.02466,0.52256,0.90879,0.00127517,0.00127517,0.00127517
138,1271.48,0.03318,0.8895,1.09274,0.92668,0.90345,0.96335,0.64889,0.02706,0.50764,0.9222,0.00125594,0.00125594,0.00125594
139,1280.65,0.03278,0.85056,1.05466,0.84574,0.82025,0.88038,0.55762,0.02819,0.59156,0.9564,0.00123671,0.00123671,0.00123671
140,1290.53,0.03108,0.80893,1.07082,0.9441,0.907,0.97373,0.68458,0.02498,0.48983,0.91382,0.00121749,0.00121749,0.00121749
141,1298.87,0.03221,0.8321,1.08444,0.91297,0.84437,0.94611,0.6633,0.02685,0.52326,0.93329,0.00119826,0.00119826,0.00119826
142,1308.44,0.03129,0.77219,1.0388,0.90255,0.8915,0.96003,0.68799,0.02632,0.52604,0.91122,0.00117903,0.00117903,0.00117903
143,1318.26,0.03265,0.87447,1.07753,0.92661,0.86214,0.95918,0.67263,0.02537,0.50949,0.91766,0.00115981,0.00115981,0.00115981
144,1326.39,0.03114,0.79993,1.03501,0.95443,0.87764,0.9759,0.69835,0.02429,0.48535,0.90821,0.00114058,0.00114058,0.00114058
145,1336.19,0.03269,0.87918,1.09111,0.88067,0.93261,0.96719,0.68107,0.02524,0.51149,0.91153,0.00112135,0.00112135,0.00112135
146,1345.88,0.0314,0.757,1.03454,0.85383,0.78711,0.88554,0.60819,0.027,0.5453,0.93417,0.00110213,0.00110213,0.00110213
147,1354.09,0.0322,0.87225,1.05952,0.91818,0.84504,0.96003,0.6635,0.02539,0.51953,0.92007,0.0010829,0.0010829,0.0010829
148,1364.02,0.0324,0.85093,1.07337,0.95413,0.87708,0.962,0.66154,0.02623,0.50177,0.92599,0.00106367,0.00106367,0.00106367
149,1373.3,0.03213,0.83412,1.08094,0.87142,0.85454,0.92505,0.63869,0.02661,0.5507,0.93567,0.00104445,0.00104445,0.00104445
150,1382.25,0.03183,0.87269,1.09612,0.93489,0.89715,0.962,0.68741,0.0256,0.48003,0.9168,0.00102522,0.00102522,0.00102522
151,1392.17,0.03139,0.75923,1.02936,0.91389,0.91408,0.95952,0.67195,0.02662,0.50162,0.93059,0.00100599,0.00100599,0.00100599
152,1400.63,0.03111,0.7946,1.05232,0.93764,0.89411,0.96874,0.68761,0.02605,0.48177,0.91658,0.000986766,0.000986766,0.000986766
