epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,378.954,0.05026,0.90363,0.9711,0.854,0.8675,0.8722,0.37873,0.05164,0.93588,0.97885,0.00306325,0.00306325,0.00306325
45,387.625,0.05087,0.88593,0.97092,0.87246,0.85015,0.87716,0.36632,0.05268,0.93392,0.98621,0.00304402,0.00304402,0.00304402
46,396.853,0.05003,0.87228,0.96954,0.87478,0.85364,0.88611,0.36244,0.053,0.92517,0.98331,0.0030248,0.0030248,0.0030248
47,404.084,0.05034,0.89236,0.97271,0.86343,0.84543,0.87324,0.36736,0.05169,0.9437,0.97167,0.00300557,0.00300557,0.00300557
48,413.087,0.05148,0.91345,0.9852,0.83015,0.84909,0.84987,0.3534,0.05412,0.96324,1.00218,0.00298634,0.00298634,0.00298634
49,420.311,0.05091,0.8986,0.97338,0.84481,0.86684,0.87931,0.37142,0.05218,0.93053,0.98084,0.00296712,0.00296712,0.00296712
50,429.408,0.05162,0.9179,0.98387,0.84237,0.82245,0.84492,0.34607,0.05378,0.94304,0.99097,0.00294789,0.00294789,0.00294789
51,437.187,0.05254,0.93323,0.99539,0.85849,0.82364,0.85651,0.32625,0.05508,0.94408,0.99735,0.00292866,0.00292866,0.00292866
52,445.841,0.0511,0.9088,0.97679,0.82786,0.80361,0.8523,0.36058,0.05183,0.97146,0.97589,0.00290944,0.00290944,0.00290944
53,454.65,0.05027,0.86823,0.96861,0.84736,0.85326,0.88445,0.38531,0.05064,0.93434,0.96297,0.00289021,0.00289021,0.00289021
54,462.067,0.05022,0.87465,0.98015,0.8549,0.83996,0.87923,0.37209,0.05118,0.92801,0.96439,0.00287098,0.00287098,0.00287098
55,471.321,0.04941,0.86384,0.96119,0.86374,0.84743,0.88184,0.37838,0.05148,0.92641,0.97251,0.00285176,0.00285176,0.00285176
56,478.902,0.05084,0.8906,0.97816,0.83439,0.86057,0.86336,0.3598,0.05175,0.92637,0.97608,0.00283253,0.00283253,0.00283253
57,488.106,0.04951,0.86458,0.98103,0.87192,0.87467,0.89513,0.3916,0.05037,0.88089,0.96402,0.0028133,0.0028133,0.0028133
58,496.252,0.05045,0.88181,0.97213,0.8725,0.86057,0.88681,0.37817,0.0512,0.89158,0.97037,0.00279408,0.00279408,0.00279408
59,504.302,0.04956,0.85567,0.96882,0.82968,0.79739,0.80608,0.29344,0.05703,0.96667,1.0228,0.00277485,0.00277485,0.00277485
60,513.532,0.04982,0.86881,0.97526,0.8473,0.8606,0.87186,0.36121,0.051,0.91891,0.96568,0.00275562,0.00275562,0.00275562
61,520.884,0.04964,0.87975,0.96673,0.84726,0.85454,0.87529,0.38477,0.05152,0.90806,0.96278,0.0027364,0.0027364,0.0027364
62,529.878,0.04921,0.85519,0.96497,0.87337,0.85013,0.88457,0.38442,0.05115,0.90146,0.96633,0.00271717,0.00271717,0.00271717
63,537.132,0.05009,0.87746,0.97718,0.85311,0.84491,0.87402,0.37751,0.05087,0.91141,0.96703,0.00269794,0.00269794,0.00269794
64,546.329,0.04934,0.85558,0.94964,0.84955,0.87258,0.87585,0.35877,0.05228,0.93091,0.97428,0.00267872,0.00267872,0.00267872
65,554.927,0.04909,0.87232,0.96925,0.87089,0.85953,0.88578,0.3888,0.05022,0.90257,0.95667,0.00265949,0.00265949,0.00265949
66,562.419,0.04953,0.86219,0.97597,0.85009,0.86057,0.88492,0.38708,0.05074,0.91221,0.96103,0.00264026,0.00264026,0.00264026
67,571.18,0.04964,0.8766,0.97211,0.87269,0.8412,0.87993,0.38911,0.0507,0.89294,0.96345,0.00262104,0.00262104,0.00262104
68,578.431,0.04925,0.87333,0.9655,0.85472,0.8602,0.89004,0.38657,0.05049,0.92135,0.95754,0.00260181,0.00260181,0.00260181
69,587.129,0.04871,0.85629,0.94935,0.86459,0.82559,0.87823,0.3803,0.05204,0.91758,0.97123,0.00258258,0.00258258,0.00258258
70,594.193,0.04887,0.844,0.96043,0.85834,0.84752,0.89077,0.39805,0.05019,0.91165,0.95766,0.00256336,0.00256336,0.00256336
71,603.111,0.04772,0.83609,0.95929,0.87652,0.88592,0.90404,0.40129,0.05044,0.86394,0.96187,0.00254413,0.00254413,0.00254413
72,611.358,0.04823,0.83151,0.95827,0.87868,0.85853,0.89387,0.39124,0.05094,0.87758,0.9626,0.0025249,0.0025249,0.0025249
73,619.378,0.04808,0.83294,0.95353,0.85545,0.84021,0.88097,0.38754,0.05206,0.91899,0.9771,0.00250568,0.00250568,0.00250568
74,628.622,0.04952,0.86172,0.96506,0.86294,0.82663,0.85905,0.35578,0.0522,0.93506,0.98286,0.00248645,0.00248645,0.00248645
75,635.98,0.04905,0.84084,0.96206,0.84585,0.86527,0.87698,0.37204,0.05152,0.88884,0.96992,0.00246722,0.00246722,0.00246722
76,645.62,0.0498,0.8599,0.97289,0.84449,0.8376,0.87426,0.37713,0.05095,0.91895,0.96412,0.002448,0.002448,0.002448
77,653.276,0.04865,0.85255,0.94698,0.87567,0.83081,0.87133,0.37411,0.05161,0.89382,0.97214,0.00242877,0.00242877,0.00242877
78,662.114,0.04893,0.85401,0.95522,0.88427,0.85117,0.88164,0.37837,0.05146,0.88517,0.96828,0.00240954,0.00240954,0.00240954
79,671.21,0.04901,0.8372,0.95136,0.8866,0.88877,0.90632,0.40179,0.0499,0.8747,0.96266,0.00239032,0.00239032,0.00239032
80,678.838,0.04902,0.84464,0.95627,0.88636,0.8752,0.90462,0.40737,0.04976,0.8677,0.95519,0.00237109,0.00237109,0.00237109
81,687.813,0.04821,0.82099,0.95341,0.87357,0.85013,0.89868,0.39617,0.05044,0.88705,0.9579,0.00235186,0.00235186,0.00235186
82,695.118,0.04944,0.85202,0.96252,0.87755,0.87781,0.90593,0.41172,0.04978,0.8915,0.95033,0.00233264,0.00233264,0.00233264
83,704.427,0.04845,0.82819,0.96428,0.8834,0.87258,0.90797,0.40937,0.04906,0.88383,0.95251,0.00231341,0.00231341,0.00231341
84,712.089,0.04945,0.86422,0.9689,0.89562,0.88668,0.91568,0.40703,0.04913,0.8631,0.9497,0.00229418,0.00229418,0.00229418
85,720.576,0.04732,0.81274,0.94774,0.86452,0.87311,0.90237,0.40397,0.0504,0.87552,0.95309,0.00227496,0.00227496,0.00227496
86,729.153,0.04812,0.81316,0.95408,0.89167,0.86821,0.90154,0.40057,0.05002,0.8638,0.95766,0.00225573,0.00225573,0.00225573
87,736.825,0.04934,0.83911,0.95536,0.86169,0.87192,0.90139,0.40755,0.04934,0.88604,0.94436,0.0022365,0.0022365,0.0022365
88,745.86,0.04832,0.83689,0.95118,0.88262,0.88982,0.90348,0.39197,0.05053,0.85735,0.96126,0.00221728,0.00221728,0.00221728
89,753.32,0.0473,0.82771,0.95485,0.88364,0.86847,0.90391,0.40429,0.04954,0.85694,0.95445,0.00219805,0.00219805,0.00219805
90,762.529,0.04823,0.83584,0.95458,0.88682,0.8799,0.90309,0.40891,0.05032,0.85088,0.96268,0.00217882,0.00217882,0.00217882
91,769.94,0.0479,0.81896,0.95286,0.89015,0.87588,0.90962,0.40367,0.0501,0.85828,0.95641,0.0021596,0.0021596,0.0021596
92,779.098,0.04781,0.80953,0.95222,0.87761,0.86493,0.89787,0.38665,0.05053,0.87477,0.95681,0.00214037,0.00214037,0.00214037
93,788.701,0.04797,0.82314,0.95916,0.87581,0.84595,0.88741,0.38315,0.05121,0.89825,0.96613,0.00212114,0.00212114,0.00212114
94,796.488,0.04777,0.82675,0.95383,0.87102,0.86005,0.88675,0.38215,0.05094,0.86296,0.96417,0.00210192,0.00210192,0.00210192
95,805.839,0.04814,0.81962,0.95,0.88527,0.89086,0.91263,0.40778,0.05075,0.86361,0.96186,0.00208269,0.00208269,0.00208269
96,813.381,0.04798,0.81441,0.94625,0.81053,0.82208,0.84474,0.35223,0.05315,0.94214,0.98473,0.00206346,0.00206346,0.00206346
97,822.772,0.0481,0.82775,0.95484,0.88633,0.88094,0.91456,0.41644,0.04969,0.86604,0.94938,0.00204424,0.00204424,0.00204424
98,831.021,0.04916,0.84143,0.96124,0.88094,0.85392,0.88694,0.38479,0.05106,0.86735,0.97277,0.00202501,0.00202501,0.00202501
99,839.282,0.04827,0.83721,0.95591,0.86484,0.86319,0.88006,0.36456,0.05241,0.87783,0.98118,0.00200578,0.00200578,0.00200578
100,848.373,0.04755,0.8051,0.94433,0.85779,0.8599,0.8953,0.40077,0.05034,0.86973,0.95541,0.00198656,0.00198656,0.00198656
101,855.862,0.04794,0.81592,0.94706,0.87238,0.88198,0.9109,0.41333,0.04972,0.86706,0.94882,0.00196733,0.00196733,0.00196733
102,864.892,0.04869,0.81884,0.9541,0.87949,0.89661,0.92015,0.41304,0.04897,0.86012,0.94539,0.0019481,0.0019481,0.0019481
103,872.127,0.04665,0.78326,0.94305,0.89457,0.89502,0.91882,0.42382,0.04949,0.83521,0.94966,0.00192888,0.00192888,0.00192888
104,881.294,0.04813,0.81888,0.95637,0.88005,0.87354,0.90285,0.41072,0.04917,0.8659,0.95625,0.00190965,0.00190965,0.00190965
105,889.821,0.04762,0.81914,0.95804,0.89056,0.84558,0.90103,0.40704,0.04975,0.86298,0.95077,0.00189042,0.00189042,0.00189042
106,897.59,0.04684,0.79682,0.94662,0.89593,0.89013,0.92377,0.42742,0.0486,0.83533,0.94503,0.0018712,0.0018712,0.0018712
107,906.72,0.04742,0.79695,0.94967,0.90231,0.88407,0.92018,0.41942,0.04957,0.83659,0.95545,0.00185197,0.00185197,0.00185197
108,914.44,0.04745,0.79438,0.93885,0.89655,0.89922,0.92685,0.41841,0.04934,0.84473,0.9453,0.00183274,0.00183274,0.00183274
109,923.536,0.04647,0.77772,0.9379,0.90273,0.89661,0.92758,0.43,0.0484,0.81218,0.94473,0.00181351,0.00181351,0.00181351
110,931.319,0.04643,0.78566,0.94556,0.89421,0.90047,0.91893,0.42619,0.04842,0.83294,0.94341,0.00179429,0.00179429,0.00179429
111,940.164,0.04794,0.81388,0.95601,0.90594,0.89034,0.91951,0.42532,0.0492,0.83731,0.95332,0.00177506,0.00177506,0.00177506
112,949.516,0.0478,0.80339,0.94333,0.90961,0.88825,0.92061,0.43247,0.04837,0.81161,0.94661,0.00175583,0.00175583,0.00175583
113,956.935,0.0469,0.79804,0.94298,0.90205,0.89446,0.91626,0.42884,0.04894,0.81593,0.94626,0.00173661,0.00173661,0.00173661
114,965.846,0.0463,0.78261,0.94415,0.8831,0.89156,0.91899,0.41646,0.0495,0.83901,0.95077,0.00171738,0.00171738,0.00171738
115,973.377,0.04852,0.8105,0.94961,0.89299,0.89766,0.92749,0.43571,0.04774,0.81241,0.9375,0.00169815,0.00169815,0.00169815
116,982.784,0.04577,0.77137,0.93622,0.87274,0.86789,0.8983,0.40719,0.04963,0.8686,0.9611,0.00167893,0.00167893,0.00167893
117,990.877,0.04658,0.77963,0.9368,0.90132,0.91096,0.92852,0.43602,0.04847,0.82155,0.94635,0.0016597,0.0016597,0.0016597
118,999.247,0.04639,0.77402,0.94271,0.89786,0.90548,0.93571,0.44384,0.0477,0.80531,0.93993,0.00164047,0.00164047,0.00164047
119,1008.49,0.04521,0.74826,0.93139,0.90275,0.88877,0.91643,0.4029,0.04984,0.80153,0.95718,0.00162125,0.00162125,0.00162125
120,1015.77,0.04577,0.76709,0.93586,0.90289,0.90078,0.93242,0.43732,0.04817,0.80129,0.94266,0.00160202,0.00160202,0.00160202
121,1025.18,0.04787,0.80711,0.94624,0.9162,0.9021,0.93821,0.43544,0.0487,0.80111,0.94581,0.00158279,0.00158279,0.00158279
122,1032.57,0.04572,0.76514,0.93641,0.91423,0.91279,0.93922,0.44939,0.04693,0.79094,0.93478,0.00156357,0.00156357,0.00156357
123,1041.7,0.04651,0.77296,0.93799,0.89392,0.90208,0.93109,0.43873,0.04861,0.81108,0.94082,0.00154434,0.00154434,0.00154434
124,1049.7,0.0461,0.76484,0.93388,0.90333,0.88814,0.92015,0.42553,0.04905,0.79283,0.94956,0.00152511,0.00152511,0.00152511
125,1058.19,0.04587,0.76245,0.93392,0.90754,0.90722,0.92964,0.44101,0.04775,0.78891,0.93817,0.00150589,0.00150589,0.00150589
126,1067.47,0.04553,0.75175,0.93432,0.90894,0.89657,0.92794,0.42683,0.04888,0.80859,0.95027,0.00148666,0.00148666,0.00148666
127,1074.79,0.04635,0.775,0.94821,0.89284,0.89626,0.92354,0.42848,0.04812,0.81676,0.947,0.00146743,0.00146743,0.00146743
128,1083.88,0.04574,0.7613,0.93476,0.90835,0.8893,0.92237,0.4326,0.04843,0.81386,0.95076,0.00144821,0.00144821,0.00144821
129,1091.25,0.04567,0.75643,0.94214,0.90015,0.89138,0.93533,0.4361,0.04822,0.81386,0.94413,0.00142898,0.00142898,0.00142898
130,1100.56,0.04507,0.75655,0.93631,0.91168,0.91279,0.94319,0.45383,0.04768,0.77733,0.94121,0.00140975,0.00140975,0.00140975
131,1108.93,0.04678,0.7709,0.92659,0.89323,0.91301,0.92807,0.44141,0.04812,0.78259,0.95288,0.00139053,0.00139053,0.00139053
132,1116.94,0.04625,0.77089,0.93844,0.90819,0.90496,0.92695,0.43977,0.04786,0.7902,0.94614,0.0013713,0.0013713,0.0013713
133,1126.22,0.0459,0.77331,0.9377,0.90413,0.90619,0.93738,0.4477,0.04748,0.80428,0.93501,0.00135207,0.00135207,0.00135207
134,1133.54,0.0467,0.77685,0.94334,0.89228,0.90403,0.92956,0.43271,0.04815,0.80203,0.94313,0.00133285,0.00133285,0.00133285
135,1142.75,0.04679,0.77389,0.94187,0.91433,0.91403,0.94165,0.45092,0.0475,0.77499,0.9385,0.00131362,0.00131362,0.00131362
136,1150.25,0.04514,0.74602,0.9327,0.91378,0.9107,0.93866,0.45657,0.04762,0.77796,0.93888,0.00129439,0.00129439,0.00129439
137,1159.52,0.04623,0.76113,0.93382,0.92572,0.91108,0.94219,0.46298,0.04752,0.74328,0.93908,0.00127517,0.00127517,0.00127517
138,1168.63,0.04417,0.73272,0.92862,0.91222,0.90339,0.94116,0.45478,0.04811,0.76968,0.94147,0.00125594,0.00125594,0.00125594
139,1176.13,0.04596,0.75027,0.94017,0.89648,0.91332,0.922,0.41598,0.04928,0.78821,0.95575,0.00123671,0.00123671,0.00123671
140,1185.82,0.04579,0.74924,0.93722,0.90746,0.90653,0.94225,0.45949,0.04635,0.77247,0.93098,0.00121749,0.00121749,0.00121749
141,1193.25,0.04479,0.74673,0.92512,0.91187,0.91697,0.94694,0.46326,0.04665,0.76542,0.9324,0.00119826,0.00119826,0.00119826
142,1202.53,0.04385,0.72546,0.92006,0.90643,0.91053,0.92696,0.43434,0.04873,0.76851,0.95464,0.00117903,0.00117903,0.00117903
143,1210.46,0.04553,0.7507,0.93791,0.9271,0.90984,0.95135,0.46186,0.04621,0.77119,0.93178,0.00115981,0.00115981,0.00115981
144,1219.04,0.04512,0.75078,0.94502,0.91606,0.91752,0.94557,0.46377,0.04634,0.75586,0.93286,0.00114058,0.00114058,0.00114058
145,1228.11,0.0442,0.71755,0.92061,0.91197,0.9143,0.94282,0.46299,0.04632,0.76464,0.93005,0.00112135,0.00112135,0.00112135
146,1235.34,0.04474,0.74229,0.92502,0.9168,0.91906,0.94811,0.46374,0.04716,0.75855,0.93347,0.00110213,0.00110213,0.00110213
147,1244.51,0.04448,0.72837,0.92414,0.91106,0.92003,0.93473,0.45505,0.04669,0.7628,0.93716,0.0010829,0.0010829,0.0010829
148,1252.2,0.045,0.73109,0.9254,0.90462,0.91126,0.93318,0.4525,0.04668,0.76261,0.93393,0.00106367,0.00106367,0.00106367
149,1261.25,0.04457,0.72535,0.9236,0.91689,0.90444,0.93206,0.45354,0.04703,0.76489,0.93745,0.00104445,0.00104445,0.00104445
150,1269.34,0.04506,0.73436,0.93237,0.91237,0.9025,0.9349,0.45252,0.04675,0.78078,0.93267,0.00102522,0.00102522,0.00102522
151,1277.73,0.04469,0.73076,0.93031,0.90954,0.90836,0.9465,0.46301,0.04658,0.76172,0.92715,0.00100599,0.00100599,0.00100599
152,1287,0.04333,0.7171,0.91734,0.91262,0.91018,0.94962,0.45506,0.04725,0.76181,0.93263,0.000986766,0.000986766,0.000986766
153,1294.32,0.0446,0.73049,0.92194,0.91802,0.92395,0.95531,0.4719,0.04637,0.73988,0.92783,0.000967539,0.000967539,0.000967539
154,1303.46,0.04472,0.72657,0.92357,0.92668,0.91697,0.95116,0.47934,0.04602,0.74945,0.92756,0.000948313,0.000948313,0.000948313
155,1311.35,0.04451,0.71807,0.92206,0.92046,0.91436,0.94466,0.47391,0.0459,0.74172,0.93103,0.000929086,0.000929086,0.000929086
156,1320.41,0.04389,0.71055,0.9263,0.91967,0.91802,0.95135,0.47464,0.04617,0.74519,0.92915,0.000909859,0.000909859,0.000909859
157,1328.76,0.04486,0.72301,0.93138,0.92639,0.9135,0.9442,0.4787,0.04601,0.74202,0.9283,0.000890633,0.000890633,0.000890633
158,1337.09,0.04372,0.72038,0.92378,0.91215,0.91627,0.94227,0.47013,0.04616,0.7511,0.93026,0.000871406,0.000871406,0.000871406
159,1346.21,0.0443,0.7158,0.91791,0.92567,0.91689,0.95567,0.47837,0.04548,0.72706,0.92123,0.000852179,0.000852179,0.000852179
160,1353.77,0.0445,0.72577,0.92895,0.93409,0.91697,0.95312,0.48003,0.04536,0.72888,0.92063,0.000832952,0.000832952,0.000832952
161,1363.03,0.04306,0.69753,0.91826,0.92933,0.9065,0.95322,0.48354,0.0452,0.73494,0.92335,0.000813726,0.000813726,0.000813726
162,1371.13,0.04335,0.70272,0.91852,0.92792,0.9107,0.94971,0.47752,0.04521,0.72399,0.91918,0.000794499,0.000794499,0.000794499
163,1379.96,0.04302,0.69996,0.91546,0.92201,0.9198,0.95139,0.47839,0.04505,0.72503,0.92044,0.000775272,0.000775272,0.000775272
164,1389.42,0.04367,0.71012,0.91989,0.90952,0.9238,0.94506,0.47494,0.04549,0.71955,0.9224,0.000756046,0.000756046,0.000756046
165,1397.27,0.04371,0.71365,0.91203,0.9271,0.90983,0.95503,0.48931,0.04533,0.72778,0.92039,0.000736819,0.000736819,0.000736819
166,1406.99,0.04339,0.69755,0.91921,0.92513,0.90982,0.95552,0.47943,0.04546,0.74321,0.92122,0.000717592,0.000717592,0.000717592
167,1415.27,0.04256,0.68808,0.91606,0.92943,0.92167,0.94858,0.46998,0.04569,0.7236,0.92717,0.000698365,0.000698365,0.000698365
168,1424.44,0.04367,0.70854,0.91768,0.92974,0.91958,0.9533,0.4856,0.04457,0.70735,0.91944,0.000679139,0.000679139,0.000679139
169,1434.08,0.04354,0.69123,0.91217,0.93163,0.92324,0.95365,0.48621,0.04418,0.70999,0.91606,0.000659912,0.000659912,0.000659912
170,1441.97,0.04199,0.67897,0.90339,0.92614,0.92326,0.95642,0.48614,0.04431,0.72072,0.9171,0.000640685,0.000640685,0.000640685
171,1452.27,0.04271,0.69305,0.91086,0.92034,0.91705,0.95007,0.47735,0.04442,0.73552,0.91986,0.000621459,0.000621459,0.000621459
172,1461.25,0.04352,0.70333,0.9208,0.92701,0.91593,0.9515,0.48841,0.04495,0.72633,0.91828,0.000602232,0.000602232,0.000602232
173,1469.62,0.0425,0.68633,0.91155,0.9282,0.91811,0.95175,0.48623,0.04454,0.72303,0.91813,0.000583005,0.000583005,0.000583005
174,1479.15,0.04322,0.69476,0.91669,0.92674,0.91645,0.95814,0.49261,0.04477,0.71306,0.916,0.000563778,0.000563778,0.000563778
175,1486.99,0.04224,0.6778,0.90612,0.9321,0.91488,0.94359,0.48329,0.04508,0.71636,0.92486,0.000544552,0.000544552,0.000544552
176,1496.64,0.04242,0.68172,0.91175,0.92876,0.91901,0.95424,0.49056,0.04442,0.70823,0.91354,0.000525325,0.000525325,0.000525325
177,1505.37,0.0413,0.66992,0.91261,0.93277,0.91854,0.95565,0.49653,0.04403,0.70141,0.91149,0.000506098,0.000506098,0.000506098
178,1513.89,0.0421,0.67159,0.91006,0.93194,0.92376,0.95837,0.49566,0.04407,0.70538,0.91296,0.000486872,0.000486872,0.000486872
179,1523.66,0.04337,0.69901,0.91768,0.93267,0.93211,0.95566,0.49342,0.04404,0.70969,0.91664,0.000467645,0.000467645,0.000467645
180,1531.51,0.04215,0.67906,0.90928,0.92985,0.93211,0.95816,0.49362,0.04467,0.70954,0.91585,0.000448418,0.000448418,0.000448418
181,1540.91,0.04195,0.67786,0.90885,0.93821,0.92585,0.95679,0.49692,0.04407,0.70784,0.91533,0.000429191,0.000429191,0.000429191
182,1550.89,0.04285,0.68669,0.91457,0.93214,0.92742,0.95463,0.49254,0.04371,0.71041,0.91492,0.000409965,0.000409965,0.000409965
183,1558.77,0.04218,0.6876,0.91441,0.93483,0.92131,0.9615,0.49745,0.04393,0.7031,0.90918,0.000390738,0.000390738,0.000390738
184,1568.32,0.04231,0.67747,0.90493,0.93512,0.91829,0.95988,0.50109,0.04385,0.70631,0.91072,0.000371511,0.000371511,0.000371511
185,1576.54,0.04177,0.6737,0.90648,0.93654,0.91854,0.9608,0.50739,0.04329,0.69439,0.90756,0.000352285,0.000352285,0.000352285
